Fe,Ni,Co,Cr,Mn,C,Mo,Si,Cu,Al,W,V,Ti,Nb,Tensile Strength: Ultimate (UTS) (psi),compositional_sum_flag
69.25,9.0,0.0,18.0,1.0,0.04,0.3,0.5,1.6,0.0,0.0,0.0,0.0,0.0,610.0,PASS
66.35,12.0,0.0,17.5,1.0,0.04,2.25,0.5,0.0,0.0,0.0,0.0,0.35,0.0,652.4829777576033,PASS
65.4,10.5,0.0,17.0,1.0,0.02,2.25,0.5,3.25,0.0,0.0,0.0,0.0,0.0,550.0,PASS
66.2,12.0,0.0,17.5,1.0,0.04,2.25,0.5,0.0,0.0,0.0,0.0,0.0,0.5,620.0,PASS
66.2,10.5,0.0,19.0,0.75,0.035,2.25,0.75,0.0,0.0,0.0,0.0,0.0,0.5,510.0,PASS
46.85,25.0,0.0,20.0,1.0,0.0125,4.5,0.5,2.0,0.0,0.0,0.0,0.0,0.0,500.0,PASS
37.3,29.0,0.0,25.0,1.0,0.015,4.5,0.5,2.5,0.0,0.0,0.0,0.0,0.0,540.0,PASS
45.8,25.0,0.0,20.0,1.0,0.01,6.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,540.0,PASS
81.6,1.75,0.0,14.5,0.5,0.04,0.7,0.5,0.0,0.0,0.0,0.0,0.4,0.0,650.0,PASS
81.7,0.0,0.0,16.75,0.5,0.015,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.45,480.0,PASS
65.5,0.0,0.0,29.0,0.5,0.0125,4.0,0.5,0.0,0.0,0.0,0.0,0.475,0.0,630.0,PASS
76.05,5.5,0.0,14.0,0.5,0.035,1.6,0.35,1.6,0.0,0.0,0.0,0.0,0.375,652.4829777576033,PASS
83.55,0.0,0.0,15.0,0.5,0.01,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.4,470.0,PASS
74.9,9.7,0.0,12.0,0.05,0.0075,2.05,0.05,0.0,0.95,0.0,0.0,0.34,0.0,652.4829777576033,PASS
69.7,1.5,0.0,16.5,7.75,0.05,0.5,1.0,2.75,0.0,0.0,0.0,0.0,0.0,680.0,PASS
65.44999999999999,11.5,0.0,17.5,1.0,0.015,2.25,0.5,1.55,0.0,0.0,0.0,0.0,0.0,600.0,PASS
84.85,0.65,0.0,12.0,1.75,0.015,0.0,0.5,0.0,0.0,0.0,0.0,0.175,0.0,580.0,PASS
54.1,25.5,0.0,14.5,1.5,0.04,1.25,0.5,0.0,0.175,0.0,0.3,2.1,0.0,652.4829777576033,PASS
78.5,0.0,0.0,19.5,0.5,0.015,0.0,0.5,0.0,0.0,0.0,0.0,0.475,0.5,530.0,PASS
77.05,0.25,0.0,20.5,0.5,0.015,0.25,0.5,0.25,0.025,0.0,0.0,0.6,0.0,530.0,PASS
73.5,10.75,0.0,11.75,0.05,0.0075,2.05,0.05,0.0,1.6,0.0,0.0,0.35,0.0,652.4829777576033,PASS
74.05,0.25,0.0,23.5,0.5,0.015,0.25,0.5,0.25,0.025,0.0,0.0,0.6,0.0,530.0,PASS
67.8,5.25,0.0,15.0,8.0,0.015,0.4,0.5,3.0,0.0,0.0,0.0,0.0,0.0,500.0,PASS
67.6,5.0,0.0,17.5,7.5,0.05,0.0,0.5,1.75,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
77.05000000000001,0.0,0.0,20.75,0.5,0.015,0.0,0.5,0.55,0.0,0.0,0.0,0.0,0.6,500.0,PASS
81.9,0.25,0.0,14.5,0.5,0.015,0.25,0.85,0.25,0.75,0.0,0.0,0.475,0.25,480.0,PASS
78.35,0.25,0.0,18.0,0.5,0.015,0.25,0.85,0.25,0.85,0.0,0.0,0.0,0.65,540.0,PASS
70.5,6.2,0.0,18.5,2.75,0.055,0.0,0.25,1.65,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
63.15,4.0,0.0,18.0,11.5,0.06,0.25,0.5,2.25,0.0,0.0,0.0,0.0,0.0,750.0,PASS
69.15,9.5,0.0,19.25,1.0,0.015,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,620.0,PASS
42.3,22.0,0.0,24.0,3.0,0.01,7.5,0.25,0.4499999999999999,0.0,0.0,0.0,0.0,0.0,880.0,PASS
68.5,4.5,0.0,23.0,1.0,0.015,0.35,0.5,2.0,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
57.3,7.5,1.25,27.5,0.75,0.015,4.5,0.25,0.5,0.0,0.0,0.0,0.0,0.0,900.0,PASS
40.7,22.0,0.0,24.0,3.0,0.01,6.0,0.35,1.5,0.0,2.0,0.0,0.0,0.0,900.0,PASS
66.4,3.75,0.0,24.0,3.25,0.015,1.5,0.35,0.45,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
70.0,2.0,0.0,22.75,2.0,0.0225,0.25,0.5,2.3,0.0,0.0,0.0,0.0,0.0,780.0,PASS
89.85,0.25,0.0,7.0,0.75,0.275,0.075,1.75,0.0,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
90.9,0.0,0.0,7.0,0.5,0.06,0.0,0.75,0.0,0.75,0.0,0.0,0.0,0.0,520.0,PASS
84.4,0.0,0.0,13.0,0.5,0.06,0.0,1.0499999999999998,0.0,0.95,0.0,0.0,0.0,0.0,550.0,PASS
83.55000000000001,0.5,0.0,13.0,0.5,0.4,0.25,1.75,0.0,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
79.05,0.0,0.0,17.5,0.5,0.02,0.0,0.5,0.0,1.9,0.0,0.0,0.5,0.0,580.0,PASS
79.05000000000001,0.5,0.0,17.5,0.5,0.4,0.25,1.75,0.0,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
79.4,0.0,0.0,18.0,0.5,0.06,0.0,1.0499999999999998,0.0,0.95,0.0,0.0,0.0,0.0,600.0,PASS
71.1,0.0,0.0,27.5,0.5,0.175,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,600.0,PASS
72.4,0.0,0.0,24.5,0.5,0.06,0.0,1.0499999999999998,0.0,1.45,0.0,0.0,0.0,0.0,620.0,PASS
50.85,25.0,0.0,21.0,1.0,0.35,0.25,1.5,0.0,0.0,0.0,0.0,0.0,0.0,490.0,PASS
44.55,35.0,0.0,17.0,1.0,0.4,0.25,1.75,0.0,0.0,0.0,0.0,0.0,0.0,470.0,PASS
41.650000000000006,35.0,0.0,18.5,1.0,0.4,0.25,1.75,0.0,0.0,0.0,0.0,0.0,1.4,480.0,PASS
68.69999999999999,10.0,0.0,19.0,0.5,0.06,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,700.0,PASS
67.65,4.5,0.0,25.5,1.0,0.15,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,730.0,PASS
65.8,4.5,0.0,26.5,0.75,0.4,0.25,1.75,0.0,0.0,0.0,0.0,0.0,0.0,620.0,PASS
70.0,9.0,0.0,18.0,1.0,0.25,0.25,1.5,0.0,0.0,0.0,0.0,0.0,0.0,510.0,PASS
64.55,10.0,0.0,22.0,1.0,0.4,0.25,1.75,0.0,0.0,0.0,0.0,0.0,0.0,500.0,PASS
64.8,12.0,0.0,20.0,1.0,0.1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,PASS
63.0,14.0,0.0,20.0,1.0,0.25,0.25,1.5,0.0,0.0,0.0,0.0,0.0,0.0,510.0,PASS
62.35,13.0,0.0,23.0,1.0,0.075,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,600.0,PASS
65.2,11.0,0.0,21.0,0.5,0.0849999999999999,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,750.0,PASS
58.55,12.5,0.0,25.5,1.0,0.4,0.25,1.75,0.0,0.0,0.0,0.0,0.0,0.0,500.0,PASS
51.3,20.5,0.0,25.0,1.0,0.1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,PASS
52.6,20.5,0.0,25.0,1.0,0.05,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,600.0,PASS
50.55,20.5,0.0,25.5,1.0,0.4,0.25,1.75,0.0,0.0,0.0,0.0,0.0,0.0,510.0,PASS
38.05,37.5,0.0,19.5,1.0,0.4,0.25,1.75,0.0,0.0,0.0,0.0,0.0,1.5,480.0,PASS
35.25,34.5,0.0,25.5,1.0,0.4,0.25,1.75,0.0,0.0,0.0,0.0,0.0,1.3,490.0,PASS
37.1,35.0,0.0,25.0,1.0,0.06,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,750.0,PASS
47.25,24.0,0.0,24.0,1.0,0.4,0.25,1.75,0.0,0.0,0.0,0.0,0.0,1.3,500.0,PASS
36.55,34.5,0.0,25.5,1.0,0.4,0.25,1.75,0.0,0.0,0.0,0.0,0.0,0.0,500.0,PASS
44.65,32.0,0.0,20.0,1.0,0.1,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,490.0,PASS
46.35,35.0,0.0,16.0,1.0,0.075,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,650.0,PASS
39.55,37.5,0.0,19.5,1.0,0.4,0.25,1.75,0.0,0.0,0.0,0.0,0.0,0.0,470.0,PASS
57.900000000000006,7.0,0.0,25.0,9.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,950.0,PASS
30.95,20.0,20.25,20.5,1.0,0.5,2.75,0.5,0.0,0.0,2.5,0.0,0.0,1.025,480.0,PASS
44.650000000000006,32.0,0.0,21.0,1.0,0.06,0.0,0.5,0.0,0.375,0.0,0.0,0.375,0.0,570.0,PASS
39.35,32.0,0.0,27.0,0.5,0.06,0.0,0.15,0.0,0.0125,0.0,0.0,0.0,0.8,630.0,PASS
69.5,10.5,0.0,18.0,1.0,0.05,0.0,0.5,0.0,0.0,0.0,0.0,0.4,0.0,610.0,PASS
43.85,35.0,0.0,18.5,1.0,0.075,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,580.0,PASS
39.6,35.0,0.0,21.5,1.0,0.075,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.25,580.0,PASS
87.44999999999999,0.2,0.0,9.0,0.4499999999999999,0.1,0.4499999999999999,0.25,0.0,0.01,1.75,0.2,0.005,0.065,740.0,PASS
88.8,0.2,0.0,8.75,0.4499999999999999,0.1,0.975,0.25,0.15,0.02,0.0,0.215,0.0,0.08,652.4829777576033,PASS
87.5,0.25,0.0,9.0,0.4499999999999999,0.11,1.0,0.3,0.0,0.02,1.0,0.215,0.0,0.08,740.0,PASS
65.95,13.0,0.0,17.0,1.0,0.02,2.5,0.375,0.0,0.0,0.0,0.0,0.0,0.0,650.0,PASS
79.75,0.7,6.0,10.5,0.8,0.0849999999999999,0.75,0.45,0.0,0.0,0.35,0.25,0.0,0.35,1070.0,PASS
69.1,10.5,0.0,18.0,1.0,0.07,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.8,610.0,PASS
86.4,0.4,0.0,10.75,0.65,0.2,0.65,0.25,0.0,0.01,0.0,0.2,0.0,0.4,652.4829777576033,PASS
67.15,11.5,0.0,17.5,1.0,0.06,2.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,590.0,PASS
85.85,0.55,0.0,11.25,0.65,0.2,1.0,0.2,0.0,0.0,0.0,0.275,0.0,0.0,770.0,PASS
85.3,0.55,0.0,11.75,0.65,0.21,1.0,0.25,0.0,0.0,0.0,0.3,0.0,0.0,652.4829777576033,PASS
85.0,0.5,0.0,11.75,0.65,0.23,1.1,0.2,0.0,0.0,0.25,0.3,0.0,0.0,810.0,PASS
84.85,0.55,0.0,11.75,0.55,0.205,1.0,0.3,0.0,0.0,0.5,0.275,0.0,0.0,652.4829777576033,PASS
82.65,2.5,0.0,11.75,0.65,0.1149999999999999,1.75,0.25,0.0,0.0,0.0,0.325,0.0,0.0,652.4829777576033,PASS
69.35,10.5,0.0,18.0,1.0,0.06,0.0,0.5,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,590.0,PASS
61.8,16.5,0.0,16.5,0.75,0.07,0.0,0.4499999999999999,0.0,0.0,3.0,0.0,0.0,0.8,652.4829777576033,PASS
70.9,9.5,0.0,18.0,1.0,0.06,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,610.0,PASS
53.05,20.5,0.0,25.0,1.0,0.06,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,630.0,PASS
45.85,31.25,0.25,20.5,0.75,0.055,0.0,0.35,0.25,0.35,0.0,0.0,0.35,0.05,630.0,PASS
44.95,32.0,0.25,20.5,0.75,0.075,0.0,0.35,0.25,0.45,0.0,0.0,0.45,0.0,630.0,PASS
68.94999999999999,13.0,0.0,16.0,0.75,0.07,0.0,0.4499999999999999,0.0,0.0,0.0,0.0,0.0,0.8,610.0,PASS
65.55,13.5,0.0,16.5,0.75,0.11,0.0,0.25,0.0,0.0,2.75,0.0,0.55,0.0,652.4829777576033,PASS
30.700000000000003,20.0,19.75,21.25,1.0,0.12,3.0,0.5,0.0,0.0,2.5,0.0,0.0,1.025,800.0,PASS
53.85,25.5,0.0,14.75,1.5,0.055,1.25,0.5,0.0,0.175,0.0,0.3,2.1,0.0,1030.0,PASS
63.150000000000006,16.5,0.0,16.5,0.75,0.07,1.8,0.4499999999999999,0.0,0.0,0.0,0.0,0.0,0.8,610.0,PASS
65.75,10.0,0.0,15.0,6.25,0.1,1.0,0.5,0.0,0.0,0.0,0.275,0.0,1.025,750.0,PASS
65.69999999999999,13.0,0.0,17.0,1.0,0.06,2.25,0.375,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,630.0,PASS
63.0,16.5,0.0,16.5,0.75,0.07,1.8,0.4499999999999999,0.0,0.0,0.0,0.0,0.0,0.8,750.0,PASS
65.8,13.5,0.0,16.5,0.75,0.07,1.3,0.4499999999999999,0.0,0.0,0.0,0.725,0.0,0.8,640.0,PASS
97.3,0.0,0.0,0.0,0.65,0.385,0.0,1.65,0.0,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
97.15,0.0,0.0,0.0,0.65,0.4599999999999999,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
96.9,0.0,0.0,0.0,0.75,0.56,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
97.25,0.0,0.0,0.0,1.7000000000000002,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
98.0,0.0,0.0,0.0,1.15,0.09,0.5,0.2,0.0,0.0,0.0,0.06,0.0,0.0,580.0,PASS
98.25,0.0,0.0,0.15,0.9,0.3,0.1,0.15,0.125,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
97.75,0.0,0.0,0.0,1.5,0.06,0.3,0.3,0.0,0.0,0.0,0.075,0.0,0.0,652.4829777576033,PASS
97.55,0.15,0.0,0.15,1.2,0.1,0.525,0.2,0.15,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
98.265,0.15,0.0,0.15,0.65,0.16,0.3,0.175,0.15,0.0,0.0,0.0,0.0,0.0,510.0,PASS
98.35,0.0,0.0,0.0,0.75,0.375,0.25,0.15,0.125,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
98.25,0.0,0.0,0.0,0.75,0.19,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,540.0,PASS
97.45,0.2,0.0,0.15,1.0,0.175,0.55,0.3,0.15,0.0,0.0,0.025,0.0,0.0,520.0,PASS
98.2,0.0,0.0,0.1,0.7,0.08,0.45,0.2249999999999999,0.15,0.03,0.0,0.0,0.03,0.0,620.0,PASS
98.8345,0.0,0.0,0.0,0.7,0.145,0.0,0.15,0.125,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
98.6245,0.0,0.0,0.15,0.75,0.175,0.0,0.15,0.125,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
98.8195,0.0,0.0,0.0,0.7,0.18,0.0,0.15,0.125,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
98.25,0.0,0.0,0.3,0.9,0.2299999999999999,0.0,0.075,0.125,0.05,0.0,0.0,0.03,0.0,652.4829777576033,PASS
98.5495,0.0,0.0,0.15,0.75,0.225,0.0,0.15,0.125,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
98.5245,0.0,0.0,0.15,0.75,0.275,0.0,0.15,0.125,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
98.7295,0.0,0.0,0.0,0.65,0.355,0.0,0.2,0.0,0.04,0.0,0.0,0.0,0.0,652.4829777576033,PASS
98.4495,0.0,0.0,0.15,0.75,0.3249999999999999,0.0,0.15,0.125,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
98.35,0.0,0.0,0.15,0.75,0.375,0.0,0.2249999999999999,0.125,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
98.3,0.0,0.0,0.15,1.05,0.175,0.0,0.15,0.125,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
98.45,0.0,0.0,0.0,1.05,0.18,0.0,0.15,0.125,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
98.45,0.0,0.0,0.0,1.05,0.22,0.0,0.15,0.125,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
98.3,0.0,0.0,0.15,1.05,0.205,0.0,0.15,0.125,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
98.3,0.0,0.0,0.15,0.95,0.295,0.0,0.15,0.125,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
98.25,0.0,0.0,0.15,1.05,0.225,0.0,0.15,0.125,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
98.15,0.0,0.0,0.15,1.05,0.275,0.0,0.2249999999999999,0.125,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
98.25,0.0,0.0,0.15,0.95,0.355,0.0,0.15,0.125,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
97.85,0.0,0.0,0.15,1.35,0.375,0.0,0.15,0.125,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
96.0,2.5,0.0,0.15,0.65,0.09,0.1,0.3,0.15,0.0,0.0,0.025,0.0,0.0,560.0,PASS
95.7,3.55,0.0,0.0,0.55,0.075,0.0,0.175,0.0,0.0,0.0,0.025,0.0,0.0,560.0,PASS
95.4,3.5,0.0,0.0,0.65,0.09,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,580.0,PASS
89.9,9.25,0.0,0.0,0.55,0.05,0.05,0.175,0.0,0.0,0.0,0.025,0.0,0.0,652.4829777576033,PASS
89.9,9.25,0.0,0.0,0.55,0.05,0.05,0.175,0.0,0.0,0.0,0.005,0.0,0.0,750.0,PASS
94.2,5.05,0.0,0.0,0.55,0.075,0.0,0.175,0.0,0.0,0.0,0.025,0.0,0.0,620.0,PASS
93.9,5.0,0.0,0.0,0.65,0.09,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,630.0,PASS
89.9,9.0,0.0,0.0,0.55,0.065,0.05,0.25,0.15,0.0,0.0,0.025,0.0,0.0,770.0,PASS
97.95,0.65,0.0,0.55,0.4499999999999999,0.12,0.0,0.15,0.125,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
96.45,1.35,0.0,1.05,0.75,0.095,0.0,0.15,0.125,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
95.75,1.5499999999999998,0.0,1.5499999999999998,0.7,0.17,0.0,0.15,0.125,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
98.015,0.475,0.0,0.0,1.1,0.07,0.0,0.25,0.0,0.035,0.0,0.025,0.0,0.025,470.0,PASS
97.8,0.5,0.0,0.0,1.275,0.08,0.0,0.25,0.0,0.035,0.0,0.025,0.0,0.025,550.0,PASS
97.75,0.4,0.0,0.0,1.3,0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
97.05,1.5,0.0,0.0,1.15,0.09,0.0,0.175,0.0,0.0,0.0,0.025,0.0,0.0,570.0,PASS
97.15,0.65,0.0,0.0,1.4,0.1,0.5,0.2,0.0,0.0,0.0,0.015,0.0,0.0,610.0,PASS
96.95,0.6000000000000001,0.0,0.25,1.25,0.19,0.525,0.2,0.1,0.0,0.0,0.01,0.0,0.0,650.0,PASS
96.15,1.15,0.0,0.15,1.0,0.085,0.375,0.375,0.65,0.0275,0.0,0.0,0.0,0.03,652.4829777576033,PASS
96.4,1.05,0.0,1.05,0.65,0.36,0.2249999999999999,0.2,0.0,0.0,0.0,0.0,0.0,0.0,990.0,PASS
97.55,0.55,0.0,0.5249999999999999,0.8,0.2,0.2,0.2,0.15,0.025,0.0,0.0,0.0,0.0,652.4829777576033,PASS
97.45,0.55,0.0,0.5249999999999999,0.825,0.2,0.2,0.15,0.125,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
97.45,0.55,0.0,0.5249999999999999,0.825,0.2,0.2,0.15,0.125,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
96.9,0.6000000000000001,0.0,0.6000000000000001,0.8,0.255,0.2249999999999999,0.4,0.15,0.0,0.0,0.015,0.0,0.0,652.4829777576033,PASS
95.95,1.5,0.0,0.8,0.75,0.255,0.25,0.3,0.15,0.0,0.0,0.015,0.0,0.0,652.4829777576033,PASS
95.7,1.85,0.0,0.8,0.75,0.41,0.2249999999999999,0.15,0.125,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
95.1,1.85,0.0,1.2,0.8,0.315,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
96.2,1.5499999999999998,0.0,0.75,0.7,0.195,0.3,0.15,0.125,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
95.15,1.5499999999999998,0.0,1.5499999999999998,0.8,0.35,0.25,0.3,0.0,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
94.6,2.0,0.0,2.0,0.4499999999999999,0.3,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
95.6,1.5,0.0,1.5,0.65,0.3399999999999999,0.2249999999999999,0.2,0.0,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
95.4,1.5499999999999998,0.0,1.65,0.7,0.18,0.3,0.2,0.15,0.025,0.0,0.0,0.0,0.0,652.4829777576033,PASS
96.4,1.0,0.0,0.4,1.0,0.2,0.6000000000000001,0.3,0.0,0.0,0.0,0.0,0.0,0.0,650.0,PASS
93.6,3.5,0.0,1.0,0.8,0.3,0.4499999999999999,0.3,0.0,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
92.95,3.85,0.0,1.8,0.4499999999999999,0.355,0.35,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1120.0,PASS
93.6,3.25,0.0,1.55,0.675,0.1699999999999999,0.525,0.25,0.0,0.0,0.0,0.0,0.0,0.0,830.0,PASS
96.85,0.5,0.0,0.75,1.25,0.085,0.275,0.2,0.0,0.0,0.0,0.075,0.0,0.0,640.0,PASS
95.45,1.95,0.0,1.25,0.275,0.28,0.45,0.2,0.0,0.0,0.0,0.1,0.0,0.0,900.0,PASS
93.85,3.35,0.0,1.35,0.275,0.33,0.4499999999999999,0.2,0.0,0.0,0.0,0.165,0.0,0.0,1230.0,PASS
93.7,3.7,0.0,1.5,0.275,0.27,0.35,0.075,0.0,0.0,0.0,0.1,0.0,0.0,930.0,PASS
93.55,3.55,0.0,1.45,0.35,0.275,0.45,0.2249999999999999,0.0,0.0275,0.0,0.06,0.0,0.0,1140.0,PASS
81.6,4.25,0.0,12.75,0.5,0.025,0.35,0.5,0.0,0.0,0.0,0.0,0.0,0.0,800.0,PASS
98.25,0.0,0.0,0.5,0.65,0.385,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
98.15,0.0,0.0,0.5,0.65,0.4599999999999999,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
97.9,0.0,0.0,0.85,0.75,0.17,0.0,0.15,0.125,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
97.95,0.0,0.0,0.85,0.75,0.17,0.0,0.15,0.125,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
97.8,0.0,0.0,1.05,0.75,0.2,0.0,0.2,0.15,0.025,0.0,0.0,0.0,0.0,652.4829777576033,PASS
97.65,0.0,0.0,1.05,0.75,0.3349999999999999,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
97.6,0.0,0.0,1.05,0.75,0.375,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
97.55,0.0,0.0,1.05,0.75,0.415,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
97.45,0.0,0.0,1.05,0.75,0.415,0.0,0.15,0.125,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
97.6,0.0,0.0,1.05,0.75,0.32,0.0,0.15,0.125,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
97.45,0.0,0.0,1.05,0.85,0.36,0.0,0.15,0.125,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
96.75,0.0,0.0,0.65,0.65,0.55,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
96.45,0.0,0.0,0.325,0.85,0.56,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
96.4,0.0,0.0,0.325,0.85,0.61,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
95.8,0.6,0.0,0.85,0.85,0.525,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
97.45,0.0,0.0,0.95,1.15,0.165,0.0,0.15,0.125,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
97.4,0.0,0.0,0.95,1.15,0.165,0.0,0.15,0.125,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
97.1,0.0,0.0,1.15,1.25,0.195,0.0,0.15,0.125,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
97.45,0.0,0.0,0.95,1.15,0.165,0.0,0.15,0.125,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
97.55,0.0,0.0,0.85,0.85,0.5549999999999999,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
97.6,0.0,0.0,0.75,0.85,0.6000000000000001,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
97.6,0.0,0.0,1.05,0.75,0.125,0.2,0.15,0.125,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
97.3,0.0,0.0,1.05,0.75,0.375,0.2249999999999999,0.15,0.125,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
97.4,0.0,0.0,1.05,0.75,0.255,0.2249999999999999,0.15,0.125,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
97.8,0.0,0.0,1.0,0.475,0.305,0.2249999999999999,0.175,0.0,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
97.15,0.15,0.0,1.05,0.75,0.255,0.2249999999999999,0.2,0.15,0.02,0.0,0.0,0.0,0.0,652.4829777576033,PASS
97.45,0.0,0.0,1.05,0.65,0.255,0.2249999999999999,0.175,0.15,0.0,0.0,0.0,0.0,0.0,650.0,PASS
97.45,0.0,0.0,1.05,0.75,0.3349999999999999,0.2249999999999999,0.2,0.0,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
97.55,0.0,0.0,1.0,0.65,0.255,0.2249999999999999,0.3,0.0,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
